,0,1,2,3,4
0,616,"'""The Department of State\'s Coronavirus Global Response Coordination Unit (CGRCU) maintains an interagency tracker of requests for assistance from foreign governments and authorities and international organizations and is closely coordinating with interagency counterparts on these requests,"" Secretary of State Mike Pompeo wrote in the cable.'",['Mike Pompeo'],"['State', ""The Department of State\\'s""]",CNN
0,622,"'""The Department of State\'s Coronavirus Global Response Coordination Unit (CGRCU) maintains an interagency tracker of requests for assistance from foreign governments and authorities and international organizations and is closely coordinating with interagency counterparts on these requests,"" Secretary of State Mike Pompeo wrote in the cable.'",['Mike Pompeo'],"['State', ""The Department of State\\'s""]",CNN
0,667,"'At Friday\'s news briefing, Azar defended the administration\'s preparedness efforts, saying, ""We\'ve all been very focused on pandemic preparedness.""'",['Azar'],['administration\\'],CNN
0,686,"'We could see it from our windows,"" said Dr. Robert Wachter, professor and chair of the Department of Medicine at University of California, San Francisco.'",['Robert Wachter'],"['University of California', 'the Department of Medicine']",CNN
0,686,"'That was no accident,"" Dr. George Rutherford, professor of epidemiology at the University of California San Francisco, said of the timing of the order.'",['George Rutherford'],['the University of California San Francisco'],CNN
0,692,"'""The current state of regulations that apply to livestock auctions during the Coronavirus pandemic at this time are vague and almost worthless,"" said Dr. Joel Wells, chairman of the Wayne County Board of Health, in a statement released Monday.'",['Joel Wells'],['the Wayne County Board of Health'],CNN
0,692,"'We just wanted to postpone it until this whole coronavirus thing was over,"" Shelly Bickel, Wayne County Health Department administrator, told CNN.\n\n'",['Shelly Bickel'],['Wayne County Health Department'],CNN
0,702,"'""People will initially be asked to wear fabric nonmedical face masks while in the community to reduce their risk of asymptomatic spread,"" stated the paper, which was co-authored by Dr. Scott Gottlieb, Trump\'s former Food and Drug Administration commissioner who has continued to informally advise the White House during the coronavirus outbreak.\n\n'",['Scott Gottlieb'],"['the White House', 'Food and Drug Administration']",CNN
0,705,"'""People will initially be asked to wear fabric nonmedical face masks while in the community to reduce their risk of asymptomatic spread,"" stated the paper, which was co-authored by Dr. Scott Gottlieb, Trump\'s former Food and Drug Administration commissioner who has continued to informally advise the White House during the coronavirus outbreak.\n\n'",['Scott Gottlieb'],"['the White House', 'Food and Drug Administration']",CNN
0,718,"'Why not let Chinese KN95 masks in?""\n\nHospitals would not accept the Chinese KN95 masks without FDA approval, according to John Wood, a former Microsoft China executive who founded the education nonprofit ""Room to Read.'",['John Wood'],['Microsoft'],CNN
0,737,"'""People will initially be asked to wear fabric nonmedical face masks while in the community to reduce their risk of asymptomatic spread,"" stated the paper, which was co-authored by Dr. Scott Gottlieb, Trump\'s former Food and Drug Administration commissioner who has continued to informally advise the White House during the coronavirus outbreak.\n\n'",['Scott Gottlieb'],"['the White House', 'Food and Drug Administration']",CNN
0,750,"'Joe Biden supports travel bans that are guided by medical experts, advocated by public health officials, and backed by a full strategy,"" Kate Bedingfeld, Biden\'s deputy campaign manager, told CNN.'",['Kate Bedingfeld'],['CNN'],CNN
0,800,"'""Today at my direction the commanding officer of the USS Theodore Roosevelt, Captain Brett Crozier, was relieved of command by carrier strike group commander Rear Admiral Stewart Baker,"" acting Secretary of the Navy Thomas Modly announced on Thursday,\n\nThe decision came days after Crozier wrote a memo warning Navy leadership that decisive action was needed to save the lives of the ship\'s crew.'","['Thursday,\\n\\nThe', 'Crozier', 'Thomas Modly']",['Navy'],CNN
0,817,"'""As the physician to the President and White House Operations continue to protect the health and safety of the President and vice president, starting today anyone who is expected to be in close proximity to either of them will be administered a Covid-19 test to evaluate for pre-symptomatic or asymptomatic carriers status to limit inadvertent transmission,"" said deputy White House press secretary Judd Deere in a statement.\n\n'",['Judd Deere'],['White House'],CNN
0,872,"'The story was not endorsed by, approved by, or even known about by any of the Sapulpa School\'s Administration when it went live on Wednesday morning, but SPS are the ones now having to deal with frantic parents and angry teachers,"" Micah Choquette, the owner and editor of the Sapulpa Times, said in the letter.\n\n'",['Micah Choquette'],"['the Sapulpa Times', 'SPS']",CNN
0,876,"'Broderick, who is a rector at All Saints\' Episcopal Church in Beverly Hills, told New York magazine\'s Intelligencer that while hospitalized she told herself, ""I\'m going to die,"" as she began planning her funeral.\n\n'",['Broderick'],['Episcopal Church'],CNN
0,895,"'Later, when CNN White House Correspondent Jeremy Diamond noted that Trump had said he wanted governors to be ""appreciative"" of him, and that ""if they don\'t treat you right, I don\'t call,"" Trump said, ""But I didn\'t say that"" — even though he said precisely that at the Friday briefing.\n\n'",['Jeremy Diamond'],"['White House', 'Trump', 'CNN']",CNN
0,895,"'Later, when CNN White House Correspondent Jeremy Diamond noted that Trump had said he wanted governors to be ""appreciative"" of him, and that ""if they don\'t treat you right, I don\'t call,"" Trump said, ""But I didn\'t say that"" — even though he said precisely that at the Friday briefing.\n\n', 'After Diamond said the words ""if they don\'t treat you right,"" Trump said, ""But I didn\'t say that.'","['Jeremy Diamond', 'Diamond']","['White House', 'Trump', 'CNN']",CNN
0,950,"'According to Mark Skilton, director of the Artificial Intelligence Innovation Network at Warwick Business School in the UK, Google\'s decision to use public data ""raises a key conflict between the need for mass surveillance to effectively combat the spread of coronavirus and the issues of confidentiality, privacy, and consent concerning any data obtained.'",['Mark Skilton'],"['the Artificial Intelligence Innovation Network', 'Warwick Business School']",CNN
0,960,"'CNN affiliate WDRB reports that the person, identified as D.L. in the court order, is living with ""someone who has tested positive for the illness and another person who is a presumptive case,"" according to an affidavit from Dr. Sarah Moyer, director of the health department.\n\n'",['WDRB'],"['D.L.', 'CNN']",CNN
0,964,"'""Today at my direction the commanding officer of the USS Theodore Roosevelt, Captain Brett Crozier, was relieved of command by carrier strike group commander Rear Admiral Stewart Baker,"" acting Secretary of the Navy Thomas Modly announced on Thursday,\n\nThe decision came days after Crozier wrote a memo warning Navy leadership that decisive action was needed to save the lives of the ship\'s crew.'","['Thursday,\\n\\nThe', 'Crozier', 'Thomas Modly']",['Navy'],CNN
0,976,"'Today you\'re going hear from Jared Kushner, senior adviser to the President of the United States, but someone that the White House Coronavirus Task Force directed to work with FEMA on supply chain issues,"" explained Vice President Mike Pence.'","['Jared Kushner', 'Mike Pence']","['FEMA', 'the White House Coronavirus Task Force']",CNN
0,976,"'""Multiple White House and administration officials say Kushner has now eclipsed nearly all of Trump\'s West Wing and Cabinet advisers in terms of influence, establishing himself as the key envoy for those outside the administration -- including foreign diplomats, business executives and even some members of Congress -- to direct their bidding.'",['Kushner'],"['Cabinet', 'Congress']",CNN
0,983,"'That\'s what the AP\'s David Bauder calls it: ""With all their familial love and drama, the Cuomo brothers — Andrew during the daytime, Chris at night — have become compelling figures in the plague-driven landscape of American television...'",['David Bauder'],['That\\'],CNN
0,1055,"'""Vote-by-mail is much more resilient in times of crisis,"" said former Colorado Secretary of State Wayne Williams, a Republican who oversaw several statewide elections with near-universal postal voting.'",['Wayne Williams'],['State'],CNN
0,1063,"'Allen Marshall spent Wednesday and Thursday at an Exxon station near the Detroit Medical Center with a sign that said ""FREE GAS FOR NURSES.'",['Allen Marshall'],"['Exxon', 'the Detroit Medical Center']",CNN
0,1080,"'While Captain Crozier clearly went outside the chain of command, his dismissal at this critical moment -- as the Sailors aboard the U.S.S. Theodore Roosevelt are confronted with the COVID-19 pandemic -- is a destabilizing move that will likely put our service members at greater risk and jeopardize our fleet\'s readiness,"" they said.\n\n'","['COVID-19', 'Theodore Roosevelt']",['Sailors'],CNN
0,1080,"'""Today at my direction the commanding officer of the USS Theodore Roosevelt, Captain Brett Crozier, was relieved of command by carrier strike group commander Rear Admiral Stewart Baker,"" Modly said during a Pentagon press briefing.\n\n'",['Modly'],['Pentagon'],CNN
0,1084,"'The day after the party, my mother got really sick,"" said Stockton-Rossini, a reporter for 710 WOR.'",['Stockton-Rossini'],['WOR'],CNN
0,1117,"'The day after the party, my mother got really sick,"" said Stockton-Rossini, a reporter for 710 WOR.'",['Stockton-Rossini'],['WOR'],CNN
0,1158,"'""You take a jellybean in one hand, and with the other hand you hold your nose tightly so you\'re not getting any air flow,"" said Steven Munger, director of the Center for Smell and Taste at the University of Florida.\n\n'",['Steven Munger'],"[""the University of Florida.\\n\\n'"", 'the Center for Smell and Taste']",CNN
0,1208,"'but I never knew how bad a Senator you are for the state of New York, until I became President,"" Trump wrote to Schumer, disparaging his request as ""Democrat public relations letter and incorrect soundbites, which are wrong in every way.'",['Schumer'],['Trump'],CNN
0,1227,"'That\'s what the AP\'s David Bauder calls it: ""With all their familial love and drama, the Cuomo brothers — Andrew during the daytime, Chris at night — have become compelling figures in the plague-driven landscape of American television...'",['David Bauder'],['That\\'],CNN
0,1246,"'We\'ve taken the steps to protect Australia\'s interest, to stop unauthorized, inappropriate exporting of those things that we rely upon for our health care and so on at present,"" trade minister Simon Birmingham said in an interview with Australia\'s ABC News yesterday.'",['Simon Birmingham'],['ABC News'],CNN
0,1247,'New York Gov. Andrew Cuomo said Thursday on CNN’s coronavirus town hall that the city has about six days at “the current burn rate of ventilators.',['Andrew Cuomo'],['CNN'],CNN
0,1249,"'but I never knew how bad a Senator you are for the state of New York, until I became President,"" Trump wrote to Schumer, disparaging his request as ""Democrat public relations letter and incorrect soundbites, which are wrong in every way.'",['Schumer'],['Trump'],CNN
0,1259,"'It\'s the most un-American thing I can think of right now, in a time of crisis, for anybody to take materials that they know are needed on the front line and take them out of the supply chain, hide them and try to sell them at a markup,"" said Craig Carpenito, the top federal prosecutor in New Jersey, who was tapped by the attorney general last week to lead the task force, in an interview.\n\n'",['Craig Carpenito'],['It\\'],CNN
0,1267,"'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'The New York Times reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.'",['Steve Bullock'],"['The New York Times', 'Trump']",CNN
0,1267,"'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'The New York Times reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.'",['Steve Bullock'],"['The New York Times', 'Trump']",CNN
0,1267,"'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'The New York Times reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.'",['Steve Bullock'],"['The New York Times', 'Trump']",CNN
0,1267,"'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'The New York Times reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.'",['Steve Bullock'],"['The New York Times', 'Trump']",CNN
0,1267,"'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'The New York Times reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.'",['Steve Bullock'],"['The New York Times', 'Trump']",CNN
0,1267,"'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.', 'The New York Times reported Monday that Trump said on a call with governors, ""I haven\'t heard about testing in weeks,"" and ""I haven\'t heard about testing being a problem"" in response to a comment by Montana Gov. Steve Bullock, a Democrat, who said states lack adequate tests.'",['Steve Bullock'],"['The New York Times', 'Trump']",CNN
0,1314,"'Daniel Fried, a former diplomat specializing in Russia and sanctions policy, told CNN that ""it shows the complexity of dealing, in a humanitarian area, with Russian institutions when we are pushing back at the same time against their aggressions.'",['Daniel Fried'],['CNN'],CNN
0,1388,"'Today at my direction the commanding officer of the USS Theodore Roosevelt, Captain Brett Crozier, was relieved of command by carrier strike group commander Rear Admiral Stewart Baker,"" Modly said during a Pentagon press briefing.\n\n'",['Modly'],['Pentagon'],CNN
0,1434,"'Vyaire Medical Inc. It also directs acting Homeland Security Secretary Chad Wolf and Health and Human Services Secretary Alex Azar to ""use any and all authority available under the Act to facilitate the supply of materials"" to these companies.'","['Alex Azar', 'Chad Wolf']","['Homeland Security', 'Vyaire Medical Inc.', 'Health and Human Services']",CNN
0,1438,"'We expect that the updated guidance and alternative procedures will help increase the number of donations moving forward, while helping to ensure adequate protections for donor health and maintaining a safe blood supply for patients,"" according to a statement from Dr. Peter Marks, the director of the FDA\'s Center for Biologics and Evaluation Research.'",['Peter Marks'],"[""the FDA\\'s Center for Biologics and Evaluation Research""]",CNN
0,1441,"'""Black families also lost wealth, but they had less to lose,"" Brown told CNN Business.\n\n'",['Brown'],['CNN'],CNN
0,1441,"'When white America catches a cold, black America catches pneumonia,"" Steven Brown, a research associate at the Urban Institute domestic policy research organization, told CNN Business.\n\n'",['Steven Brown'],"['Urban Institute', 'CNN']",CNN
0,1446,"'Lowe’s CEO Marvin Ellison said the move was a “way to thank our 300,000 associates for their heroic actions in serving the needs of our communities.'",['Marvin Ellison'],['Lowe’s'],CNN
0,1469,"'We believe that re-opening FineWineAndGoodSpirits.com in a controlled manner will allow us to provide access to consumers while also protecting our employees and consumers from unnecessary risk,"" Pennsylvania Liquor Control Board Chairman Tim Holden said in a statement.'",['Tim Holden'],['Pennsylvania Liquor Control Board'],CNN
0,1516,"'""The battle for the Senate is getting more competitive, with Democrats pushing the overall map more into \'toss-up\' territory,"" writes Crystal Ball managing editor Kyle Kondik of the ratings changes\n\n'",['Kyle Kondik'],"['Crystal Ball', 'Senate']",CNN
0,1516,"'Those changes come soon after the Cook Report\'s Senate editor Jessica Taylor wrote this about the fight for the Senate majority\n\n""The chances of Democrats taking back the Senate are rising, and is now close to 50-50 odds.'","['Jessica Taylor', 'Cook']",['Senate'],CNN
0,1542,"'In late January, Fauci, director of the National Institute of Allergy and Infectious Diseases, and a member of President Donald Trump\'s coronavirus task force, told CNN , ""There\'s no doubt after reading this paper that asymptomatic transmission is occurring.'",['Donald'],"['Fauci', 'CNN', 'the National Institute of Allergy and Infectious Diseases']",CNN
0,1542,"'Though it wasn\'t the first time he acknowledged it, Redfield confirmed that suspicion in a March 30 interview with NPR affiliate WABE, in which he said ""as many as 25%"" of individuals who are infected with coronavirus may remain asymptomatic.'",['Redfield'],"['NPR', 'WABE']",CNN
0,1598,"'We have not made any global restructuring,"" Quincey said, reiterating statements he made last week, adding that Coca-Cola is ""a long-term company trying to do our best.”\n\n'",['Quincey'],['Coca-Cola'],CNN
0,1598,"'We have not made any global restructuring,"" Quincey said, reiterating statements he made last week, adding that Coca-Cola is ""a long-term company trying to do our best.”\n\n'",['Quincey'],['Coca-Cola'],CNN
