,0,1,2,3,4
0,141,174.0,"['“It’s the longest running live thing The Times has ever done,” said Rebecca Blumenstein, a deputy managing editor.']",['Rebecca Blumenstein'],The Times Think Tank
0,155,188.0,"['“It’s easy to get your words in” during team meetings, said Vicki Crosson, a software engineer on The Times’s search team.']",['Vicki Crosson'],The Times Think Tank
0,160,193.0,"['“Exempting health care providers and emergency responders threatens our nation’s ability to fight back against the coronavirus and makes us all more vulnerable,” said Heather Boushey, the president of the Washington Center for Equitable Growth, a think tank focused on inequality and growth.']",['Heather Boushey'],Washington Center for Equitable Growth
0,201,238.0,"['They have thoughts\nGreg Bensinger, a member of The Times editorial board, said our reliance right now on big companies like Amazon and Walmart should not override questions about whether they mistreat workers or unfairly muscle out rivals.']",['Greg Bensinger'],The Times Think Tank
0,215,256.0,"['“To me it’s very short sighted,” Dmitri Trenin, the director of the Moscow Carnegie Center, said of the former Soviet leaders’ minimizing the epidemic.']",['Dmitri Trenin'],Carnegie Moscow Center
0,265,321.0,"['“The matching part may take longer, and it’s legitimate for them to say that one group will get payments faster and one group will be slower,” said Sharon Parrott, senior vice president for federal policy and program development with the Center on Budget and Policy Priorities.']",['Sharon Parrott'],Center on Budget and Policy Priorities
0,325,390.0,"['There’s a report led by Dr. Scott Gottlieb from the American Enterprise Institute that says we need a national capacity to do 750,000 tests a week.']",['Scott Gottlieb'],American Enterprise Institute 
0,348,415.0,"['Ren Hong, an infrastructure development inspector at the National Development and Reform Commission, said China had only 173 air freighters while the United States had more than 550.']",['Ren Hong'],Energy Research Institute National Development and Reform Commission
0,372,443.0,"['“We cannot afford to lose hours in this crisis, much less days, in the production of ventilators,” Mr. Navarro said, adding that G.M.']",['Navarro'],Stiftung Marktwirtschaft
0,376,447.0,"['“The decision that the Hungarian Parliament took yesterday is a watershed moment,” Mr. Freund said.']",['Freund'],Parliamentary Institute of Benin
0,377,448.0,"['Daniel Kelemen, a professor European Union politics and law at Rutgers University, said the epidemic could prove an opportunity for the Hungarian leader.']",['Daniel Kelemen'],European Union Institute of Security Studies
0,437,514.0,"['\u200b“Given the global shortage of supplies and items being available in different locations, we are still in the process of procuring the items,” said Ellie Van Baaren, a Red Cross spokeswoman.']",['Ellie Van Baaren'],Red Cross / Red Crescent Climate Centre
0,439,516.0,"['“There is a lack of a single coherent lead agency or a single coherent policy for maritime security,” said Evan Laksmana, a senior researcher at the Center for Strategic and International Studies in Jakarta, the Indonesian capital.']",['Evan Laksmana'],Center for Strategic and International Studies
0,461,540.0,"['Timothy Carter, an Amazon spokesman, said the accusations were unfounded.']",['Timothy Carter'],Amazon Environmental Research Institute
0,463,544.0,"['Seth Hanlon, a senior fellow at the liberal Center for American Progress, said the same logic was also a reason not to lift the limit in the next economic rescue bill.']",['Seth Hanlon'],Center for American Progress
0,474,555.0,"['“The math is now clear,” said Guy Cecil, the chairman of Priorities.']",['Guy Cecil'],Center on Budget and Policy Priorities
0,478,559.0,"['“These are cascades that, once they get going, are very hard to stop,” said Claudia Sahm, head of macroeconomic policy for the Washington Center for Equitable Growth.']",['Claudia Sahm'],Washington Center for Equitable Growth
0,494,575.0,"['But when the government ordered the closing of all schools, and initially capped gatherings at 10 people — the minimum needed for a quorum, or minyan, for Jewish worship services — ultra-Orthodox rabbis did not all acquiesce, said Gilad Malach, an expert on the ultra-Orthodox at the Israel Democracy Institute.']",['Gilad Malach'],Israel Democracy Institute
0,503,586.0,"['Ms. Lanier, the Met’s social media manager, said the museum was trying several approaches.']",['Lanier'],ECONOMETRICA`
0,504,591.0,"['“They are going to be very badly hurt,” said Santiago Levy, a Mexican economist and senior fellow at the Brookings Institution in Washington, D.C.']",['Santiago Levy'],Brookings Institution
0,506,593.0,"['Eligible recipients, he said, would be “humble, hard-working people.”\n\n\nMr. Levy of the Brookings Institution said that even if governments go through with these cash handouts and other compensatory programs, many workers in the region’s informal labor sector are invisible to government agencies because they don’t appear on social security or tax registries.']",['Levy'],Brookings Institution
0,516,603.0,"['Ehab Fares, the chief executive of BSocial, a digital agency in Cairo, said he could never have imagined that Mecca would be closed when he began working on an updated version of Experience Mecca, an app that offers a virtual walk-through of the Kaaba, Islam’s holiest site.']",['Ehab Fares'],Institute of Islamic Understanding 
0,554,650.0,"['“We are doing it for the community; it seems to be a good thing, a release that people need right now,” Jeff Hanle, a spokesman for the Aspen Skiing Company, said of permitting uphill access at Aspen’s four otherwise shuttered ski areas.']",['Jeff Hanle'],Aspen France Institute
0,558,654.0,"['“In 2014, Iraq was fighting against ISIS and could bank on the support of its partners, on other countries, but now the whole world is occupied with the coronavirus and it may be more difficult to raise the money,” said Mr. Birol, of the International Energy Agency.']",['Birol'],International Crisis Group
0,559,655.0,"['Senator Richard Gordon, the head of the Philippine Red Cross, said that medical teams had been dispatched to the airport to respond to the crash involving Lion Air Flight 5880.']",['Richard Gordon'],Red Cross / Red Crescent Climate Centre
0,570,668.0,"['And there are instances where the police treat them inhumanely,” said Ashwin Parulkar, a senior researcher specializing in India’s homeless population for the Center for Policy Research in Delhi.']",['Ashwin Parulkar'],Ehime Center for Policy Research
0,596,696.0,"['The mobilization in the medical field recalls organizing efforts during World War II, said Robert Citino, executive director of the Institute for the Study of War and Democracy at the National World War II Museum in New Orleans.']",['Robert Citino'],Institute for the Study of War
0,647,764.0,"['“It’s like a shadow state,” said Michael Knights, an analyst at the Washington Institute for Near East Policy, who has studied the group for more than a decade.']",['Michael Knights'],Washington Institute for Near East Policy
0,661,785.0,"['Rondello, a disaster epidemiologist at the College of Nursing and Public Health at Adelphi University in New York, said he had been trying to remember these efforts even as he despairs over the patchwork response around the country.']",['Rondello'],Adelphi
0,663,787.0,"['The mobilization in the medical field recalls organizing efforts during World War II, said Robert Citino, executive director of the Institute for the Study of War and Democracy at the National WWII Museum in New Orleans.']",['Robert Citino'],Institute for the Study of War
0,679,814.0,"['“People had opinions about this president very early in his administration, and they were strongly held opinions,” Alec Tyson, a senior researcher at the Pew Research Center, said in an interview.']",['Alec Tyson'],Pew Research Center
0,681,816.0,"['After matching with a New Zealand musician on Hinge, a dating app, Morgane Clément-Gagnon, an artist and photographer, said she was giddy after the two began a video call: He was handsome, the banter was easy and they shared a passion for the arts.']",['Morgane Clément-Gagnon'],Greenhinge Institute
0,696,834.0,"['Clark Neily, the vice president of criminal justice at the Cato Institute, a libertarian policy research group, said he was all for reducing the jail population because he believed way too many people were locked up to begin with.']",['Clark Neily'],Cato Institute
0,697,835.0,"['“This is an opportunity for us to dissect some of these policies to ensure that they’re right,” said Danyelle Solomon, the vice president of race and ethnicity at the Center for American Progress, a liberal think tank.']",['Danyelle Solomon'],Center for American Progress
0,703,841.0,"['Farmers will face more dire prospects as travel is cut off altogether to contain the epidemic, said Sarah Boparan, operational director at HOPS, a recruiter that typically brings in workers from Romania, Bulgaria and other European Union countries.']",['Sarah Boparan'],European Union Institute of Security Studies
0,714,859.0,"['But Jeffrey Gettleman, The Times’s New Delhi bureau chief, says that inadequate planning and confusion about the rules have led to chaos after just one day.']",['Jeffrey Gettleman'],The Times Think Tank
0,725,876.0,"['“China clearly no longer sees Western journalists as useful or critical to getting its message out,” said Daniel M. Kliman, a senior fellow at the Center for a New American Security and a former Asia policy official in the Pentagon.']",['Daniel M. Kliman'],Center for a New American Security
0,740,891.0,"['About 11 million of the nation’s roughly 44 million renters were paying half their incomes in rent before the pandemic, said Mary Cunningham, the vice president for metropolitan housing at the Urban Institute.']",['Mary Cunningham'],Urban Institute
0,746,897.0,"['“These challenges all started when people began to stay home and go into quarantine,” said Taylor Loren, head of content marketing at Later, an Instagram marketing platform.']",['Taylor Loren'],Laterite data research advisory
0,770,924.0,"['“I never believed that the Parliament elections could be beneficial for the Arabs,” said Yazeed Baloum, a 33-year-old building contractor, after voting in the Arab town of Taybeh.']",['Yazeed Baloum'],Parliamentary Institute of Benin
0,775,929.0,"['Mr. Muscarella said he would use a loan to give low-wage employees an incentive not to abandon their jobs, as home delivery services like Amazon and GrubHub begin to lure workers away.']",['Muscarella'],Amazon Environmental Research Institute
0,791,951.0,"['Dr. Tomoya Saito, director of the department of health crisis management at the National Institute of Public Health, said the limited testing was intentional.']",['Tomoya Saito'],National Institute of Public Health
0,793,953.0,"['Matthew Downie, director of policy at Crisis, a national homeless charity, welcomed the effort but said it was nowhere near the scale it needed to be.']",['Matthew Downie'],International Crisis Group
0,804,966.0,"['“Health care was always going to be a big issue in the general election, and the coronavirus epidemic will put health care even more top of mind for voters,” said Larry Levitt, the executive vice president for health policy at the Kaiser Family Foundation, a nonpartisan research organization.']",['Larry Levitt'],Kaiser Family Foundation
0,811,974.0,"['“The bottom has dropped out of the luxury market,” Marc Lotenberg, the chief executive of W’s parent company, Future Media Group, said on Wednesday evening.']",['Marc Lotenberg'],Tomorrow's Company
0,835,1005.0,"['“This is very clearly a consequence of the hardball game that the Americans are playing right now,” said Wolfgang Petritsch, a former European Union envoy in Kosovo.']",['Wolfgang Petritsch'],European Union Institute of Security Studies
0,836,1006.0,"['“This is not a matter for our president and the President of Serbia — that time is gone,” Mr. Kurti said in an interview with The Times in Kosovo last month.']",['Kurti'],The Times Think Tank
0,853,1023.0,"['“It is incredibly important that policymakers credibly convince business owners that these conditional loans will indeed be forgiven and that firms’ owners will be treated equitably,” said Stan Veuger, an economist at the conservative American Enterprise Institute.']",['Stan Veuger'],American Enterprise Institute 
0,856,1026.0,"['“Much of the small business community is facing an extinction-level event,” said John Lettieri, the chief of the Economic Innovation Group think tank in Washington, who pushed heavily for a package of small business loans in the agreement.']",['John Lettieri'],Economic Innovation Group
0,864,1035.0,"['“Ideally you want all those small and medium-sized businesses that were solvent and doing a great job as of Feb. 1 to still be around and able to do business when folks can get back to work,” said Heather Boushey, president of the Washington Center for Equitable Growth.']",['Heather Boushey'],Washington Center for Equitable Growth
0,883,1056.0,['Colton Underwood: The leading man on Season 23 of the ABC reality show “The Bachelor” and former NFL football player said in an Instagram post on March 20 that he had tested positive.'],['Colton Underwood'],Dragonfly
0,907,1085.0,"['Citing the virus, Mr. Edelstein first disbanded Parliament last week and then let it reconvene but said he would not allow a vote to choose a new speaker.']",['Edelstein'],Parliamentary Institute of Benin
0,908,1086.0,"['“I think that the prime minister would have been infinitely more bruised if the decision happened in the context of where Japan was just a few weeks ago,” said Mireya Solís, co-director of the Center for East Asia Policy Studies at the Brookings Institution in Washington.']",['Mireya Solís'],Brookings Institution
0,952,1147.0,"['Around half the books on Amazon’s top 100 print best-seller list are educational kids’ books and activity books, with titles like “Little Kids First Big Book of Why” and “Awesome Science Experiments for Kids.”\n\n\n“This demand is at a level that we’ve never seen before,” said Dan Reynolds, the chief executive of Workman Publishing, which publishes educational workbooks like the Brain Quest and Big Fat Notebook series.']",['Dan Reynolds'],Amazon Environmental Research Institute
0,953,1148.0,"['Image\n\n\nIn the past two weeks, Workman has ordered reprints of about 3 million copies of those two series to fill large orders from Amazon, Barnes  Noble, Costco, Target, Walmart and independent bookstores, as well as orders from Canada and Britain, Mr. Reynolds said.']",['Reynolds'],Amazon Environmental Research Institute
0,984,1189.0,"['In a recent column for The Hindu, Jean Drèze, a prominent Belgian-Indian economist, said almost everybody in India’s informal economy — a huge share of the country’s work force — has been hit by an “economic tsunami.”\nAs news of the lockdown spread, migrant workers stuck in cities rushed to book train tickets to their villages — or risk being trapped indefinitely.']",['Jean Drèze'],The Hindu Centre for Politics and Public Policy
0,985,1190.0,"['“This situation is worse than war,” said Arun Kumar, an economics professor at the Institute of Social Sciences in New Delhi.']",['Arun Kumar'],Baltic Institute of Social Sciences
0,986,1191.0,"['Gupta, a public health expert and the chairman of the Indian Institute of Health Management Research, said India’s social structure, in which several generations of a family often live together, complicated social distancing guidelines and put the older people who suffer substantially higher mortality rates at risk.']",['Gupta'],Institute of Health
0,1006,1214.0,"['The operator of another Shopify dropshipping site, covid-defender.com, who would identify himself to The Times only as Radwan, said he lived in Denmark and had run Facebook ads for his site.']",['Radwan'],The Times Think Tank
0,1027,1240.0,"['“There have been years now of strong state creativity and that won’t get totally swept away in this crisis,” said Mark Muro of the Brookings Institution’s metropolitan policy program.']",['Mark Muro'],Brookings Institution
0,1082,1310.0,"['“If open enrollment were more broad, and there were fewer barriers, that could make it easier for people to sign up,” said Cynthia Cox, a vice president at Kaiser and a co-author of the study.']",['Cynthia Cox'],Kaiser Family Foundation
0,1106,1346.0,"['Michael Crowe of Charlotte, N.C., ordered groceries from Amazon for the first time a few days ago because he didn’t want to risk going to a supermarket, he said.']",['Michael Crowe'],Amazon Environmental Research Institute
0,1108,1348.0,"['As more customers try different Amazon services, they may create permanent shifts in buying habits, said Guru Hariharan, a former Amazon employee and the founder of CommerceIQ, a company whose automation software is used by major brands like Kellogg’s and Kimberly-Clark.']",['Guru Hariharan'],Amazon Environmental Research Institute
0,1109,1349.0,"['In a blog post last week, Dave Clark, Amazon’s senior vice president of worldwide operations, said it was adding the new jobs at its U.S. warehouses and delivery network because “our labor needs are unprecedented for this time of year.”\nOne reason for Amazon’s increase in demand is that shoppers are buying a broader variety of goods.']",['Dave Clark'],Amazon Environmental Research Institute
0,1112,1352.0,"['It’s the underlying structure,” said Carol Graham, a senior fellow at the Brookings Institution who studies safety nets.']",['Carol Graham'],Brookings Institution
0,1115,1355.0,"['This week, we have stories about how folks in Seattle are managing work with their children at home (the answer is: it’s a nightmare); how to handle your kids’ disappointment about the changes in their lives; how to work from home with your partner without losing it; and a bright spot: an essay from Hanna Ingber, an editor at The Times, about how her co-parenting relationship with her ex has improved during this pandemic.']",['Hanna Ingber'],The Times Think Tank
0,1121,1361.0,"['“I tell you,” he said in an earlier interview, “this whole teleworking thing — as much as we sell it to our customers, I’m not sure I want to do it 100 percent of the time.”\nIn addition to Mr. Robbins, the video conference featured several mental health professionals, who spent an hour answering questions from Cisco employees grappling with the stress of working from home during the coronavirus outbreak.']",['Robbins'],Instituto Francisco Sá Carneiro
0,1133,1373.0,"['“Unless your company is emailing me to tell me how you’re paying your employees and contractors during this time,” one user wrote on Twitter, “I do not care for your coronavirus marketing email one bit.”\n\n\nMichael Wentz, the director of digital marketing at Adelphi University in Garden City, N.Y., said companies that were sending out emails with facts about the pandemic, as well as their responses to it, were demonstrating great social responsibility.']",['Michael Wentz'],Adelphi
0,1151,1397.0,"['“China really does not want to help us,” said Daniel Blumenthal, the director of Asian Studies at the American Enterprise Institute.']",['Daniel Blumenthal'],American Enterprise Institute 
0,1155,1401.0,"['“You need an unemployment system that in this moment can pivot to 100 percent reimbursement to 100 percent of people who are not at work,” said Heather Boushey, the president of the Washington Center for Equitable Growth, a think tank focused on inequality and growth.']",['Heather Boushey'],Washington Center for Equitable Growth
0,1190,1447.0,"['“This will probably be the world’s first recession that starts in the service sector,” said Gabriel Mathy, an assistant professor at American University whose specialty is economic history.']",['Gabriel Mathy'],"Center of Gender Development and Studies,  American University of Iraq"
0,1201,1466.0,"['Ms. Robertson arranged for The Times to speak with a driver in Garden City, N.Y., who said FedEx had provided him with gloves, hand sanitizer and Clorox wipes for his truck.']",['Robertson'],The Times Think Tank
0,1214,1487.0,"['A Red Cross spokeswoman, Greta Gustafson, said Friday that no one had stayed at the shelter.']",['Greta Gustafson'],Red Cross / Red Crescent Climate Centre
0,1246,1520.0,"['Jacob Harold, an expert in charitable giving and executive vice president at Candid, an organization that tracks nonprofits and foundations, said he advises people to give to institutions rather than individuals, and highlights a Coronavirus response list compiled by Americans for the Arts.']",['Jacob Harold'],Americans for the Arts
0,1247,1521.0,"['“I am just saying we should take advantage of the institutional structures we have in place.”\nStephanie Gillis, the senior philanthropy adviser at Giving Compass, a nonprofit that is a clearinghouse for information about charities, said large donors would probably lean toward giving to established organizations but that the online efforts approach the problem from a different place.']",['Stephanie Gillis'],Compass
0,1280,1554.0,"['“If you politically live by the stock market, you can politically die by the stock market,” said Neera Tanden, the president of the Center for American Progress, a liberal think tank in Washington.']",['Neera Tanden'],Center for American Progress
0,1286,1560.0,"['But by Wednesday morning, many of the accounts posted an American flag and a variation of a message sending well wishes to patrons during “these uncertain times.”\nAs recently as last Saturday morning, the Trump golf club in Bedminster, N.J., e notified members of plans to “remain open,” adding, “We hope that you and your families will continue to see it as a place where you can relax and enjoy the terrific weather we’re having before spring has even started,” an email reviewed by The Times said.']",['Trump'],The Times Think Tank
0,1291,1565.0,"['“They coordinated the rescue activities,” Matteo Salvini, Italy’s interior minister at the time, said in an interview with the Times.']",['Matteo Salvini'],The Times Think Tank
0,1313,1592.0,"['Thomas Bollyky, the director of the global health program at the Council on Foreign Relations, said that the United States produces only 800,000 to one million swabs a week, making imports critical as demand for virus testing surges.']",['Thomas Bollyky'],Council on Foreign Relations
0,1321,1610.0,"['Not to mention a lot of nurses are older, and what happens when they get sick?”\nJoanne Spetz, a professor at the Philip R. Lee Institute for Health Policy Studies at the University of California, San Francisco, said her research indicated that patient numbers would far outstrip hospital staff capacity in the coming months, as coronavirus cases continue to rise.']",['Joanne Spetz'],Institute for Health Policy Studies
0,1325,1614.0,"['“Even in a bad scenario, Russia can survive this shock better than many other economies,” said Sofya Donets, an economist at Renaissance, a Moscow investment bank, who returned to work last week after a mandatory quarantine.']",['Sofya Donets'],Digital Renaissance
0,1329,1620.0,"['People without insurance, or those enrolled in so-called junk plans that don’t meet the standards for insurance under the Affordable Care Act, should also be able to get tested at no cost, said Karen Pollitz, a senior fellow at the Kaiser Family Foundation, which recently released an issue brief on private insurance coverage of coronavirus.']",['Karen Pollitz'],Kaiser Family Foundation
0,1374,1677.0,"['Yet Mr. Musk also said, on Twitter, that Tesla and his other company, SpaceX, could produce ventilators if hospitals had shortages, something G.M.']",['Musk'],Stiftung Marktwirtschaft
0,1421,1738.0,"['One big remaining problem is that retail investors treat money market funds as if they were as safe as federally insured bank deposits, when it is clear they are not, said Gregg Gelzinis, senior policy analyst at the Center for American Progress.']",['Gregg Gelzinis'],Center for American Progress
0,1431,1754.0,['He has said he did not shut down Parliament but had merely called for a “timeout” to allow Likud and Blue and White to make progress in their negotiations.'],['White'],Parliamentary Institute of Benin
0,1435,1764.0,['He has said that he did not shut down Parliament but had merely called for a “timeout” to allow Likud and Blue and White to make progress in their negotiations.'],['White'],Parliamentary Institute of Benin
0,1489,1847.0,"['A member of the Magna council, Steve Prokopis, said he was in the shower when the tremors hit.']",['Steve Prokopis'],Magna Carta Foundation
0,1494,1854.0,"['“We’re calm, but we’ve heard nothing from the embassy even though we registered for the STEP program,” Mr. Dyer said.']",['Dyer'],ESRC STEPS Centre
0,1517,1882.0,"['Peter S. Goodman, an economics correspondent for The Times, says there’s a key difference between that economic turmoil and today’s: the utter unpredictability of the outbreak’s spread.']",['Peter S. Goodman'],The Times Think Tank
0,1518,1885.0,"['“Our intention is not to go into the endowment except as a last measure.”\nThe Met still expects to turn over its Breuer building to the Frick Collection, as planned, in July, and the Frick said the Board of Standards and Appeals on Tuesday unanimously approved the project, which so far remains on track.']",['Frick'],ECONOMETRICA`
0,1531,1901.0,"['“The use of this term is not only corrosive vis-à-vis a global audience, including here at home, it is also fueling a narrative in China about a broader American hatred and fear of not just the Chinese Communist Party but of China and Chinese people in general,” said Scott Kennedy, a China expert at the Center for Strategic and International Studies.']",['Scott Kennedy'],Center for Strategic and International Studies
0,1537,1907.0,"['Before the virus outbreak, the Met was projecting a deficit this year of $3 million to $4 million — down from about $10 million in fiscal year 2017 — which Mr. Weiss said amounted to a balanced budget.']",['Weiss'],ECONOMETRICA`
0,1538,1908.0,['“Our intention is not to go into the endowment except as a last measure.”\nMr. Weiss said the Met had decided to close in advance of direction from the city.'],['Weiss'],ECONOMETRICA`
0,1539,1909.0,"['The Met still expects to turn over its Breuer building to the Frick Collection, as planned, in July, and the Frick said the Board of Standards and Appeals on Tuesday unanimously approved the project, which so far remains on track.']",['Frick'],ECONOMETRICA`
0,1582,1971.0,"['Jun Saito, senior research fellow at the Japan Center for Economic Research, said the country had invested between $32 billion and $41 billion in building competition venues and adding hotel capacity.']",['Jun Saito'],Japan Center for Economic Research
0,1589,1978.0,"['On Wednesday in Parliament, Taro Aso, Japan’s finance minister, said it “would not make sense” to hold the Olympics if athletes from many countries could not attend.']",['Taro Aso'],Parliamentary Institute of Benin
0,1596,1989.0,['And finally: A theater family says a tearful goodbye\n\n\nThe Times’s Todd Heisler writes:\nSee you on the other side.'],['Todd Heisler'],The Times Think Tank
0,1651,2049.0,"['The paradox, he says, is that social distancing is required to slow the spread of the virus, but loneliness can make us sick, “furthering our sense of isolation from one another, and making us forget that we’re in this together.”\nBut technology can be a useful tool for fighting loneliness and keeping your spirits up, according to Priya Parker in The Times.']",['Priya Parker'],The Times Think Tank
0,1657,2057.0,"['“This past week, sales have been just through the roof on Amazon,” said Greg Mercer, who runs Jungle Scout, a popular data service for Amazon sellers.']",['Greg Mercer'],Amazon Environmental Research Institute
0,1658,2058.0,"['Five states — Florida, Georgia, Kansas, Idaho and North Carolina — have sliding scales tied to unemployment levels, said Michele Evermore, a senior policy analyst for social insurance at the National Employment Law Project.']",['Michele Evermore'],National Employment Law Project
0,1659,2059.0,"['Roughly half of states do not cover part-time workers, said Andrew Stettner, a senior fellow at the Century Foundation, a public policy research group, and many states have made it more difficult for temporary workers to get coverage.']",['Andrew Stettner'],Century Foundation
0,1700,2103.0,"['“We’re all learning the new rules of the time and we’re all respectful of the rules,” said Robin Kencel, an associate broker in the Greenwich office of Compass.']",['Robin Kencel'],Compass
0,1743,2153.0,"['Text messages, however, can pose a particular problem, said Graham Brookie, the director and managing editor of the Digital Forensic Research Lab at the Atlantic Council.']",['Graham Brookie'],Atlantic Council
0,1750,2161.0,"['(Construction began earlier this month on the first one in Louisville, Ky.)\nMr. Cordell said that improving “sleep hygiene” was a major goal for the Tempo brand.']",['Cordell'],Nepal Center for Contemporary Research
0,1796,2215.0,"['“But I’m not looking to be in a situation where I make the front page of the news for being that guy who hoarded 20,000 bottles of sanitizer that I’m selling for 20 times what they cost me.”\nAfter The Times published this article on Saturday morning, Mr. Colvin said he was exploring ways to donate all the supplies.']",['Colvin'],The Times Think Tank
0,1801,2220.0,"['“Her employment status has not changed.’’\nMs. Karen said she believes the department’s decision “was in retaliation following the affirmative action complaint I filed.’’ She has received generally positive reviews from students, according to records provided to The Times.']",['Karen'],The Times Think Tank
0,1802,2221.0,['A number of designers interviewed by the Times said they had expressed their concerns to Mr. Farmer that they were inappropriate.'],['Farmer'],The Times Think Tank
0,1806,2225.0,"['staff in the School of Graduate Studies,” Midwin Charles, her lawyer, said in a statement to the Times.']",['Midwin Charles'],The Times Think Tank
0,1914,2375.0,"['Chris Anderson, an Amazon seller in central Pennsylvania, said he and a friend had driven around Ohio, buying about 10,000 masks from stores.']",['Chris Anderson'],Amazon Environmental Research Institute
0,1915,2376.0,"['Eric, a truck driver from Ohio who spoke on the condition that his surname not be published because he feared Amazon would retaliate, said he had also collected about 10,000 masks at stores.']",['Eric'],Amazon Environmental Research Institute
0,1937,2409.0,"['“There is no question that it is of severe financial consequence to the Met not to have performances,” said Peter Gelb, the company’s general manager, adding that he hoped some people with tickets for canceled performances would donate the money to the Met instead of seeking refunds, and that other donors would also step in to help.']",['Peter Gelb'],ECONOMETRICA`
0,1938,2410.0,"['Mr. Gelb said that it was unclear whether they would be paid if the closure continued longer, but said that the Met was committed to making sure that those employees continued to have health coverage.']",['Gelb'],ECONOMETRICA`
0,2003,2483.0,"['In Italy, which remains under a nationwide lockdown because of the virus, Nicola Zingaretti, the leader of the governing coalition’s Democratic Party, said he has tested positive and some members of that country’s Parliament have been quarantined.']",['Nicola Zingaretti'],Parliamentary Institute of Benin
0,2022,2507.0,"['Frederick Kempe, the president of the Atlantic Council, said in a statement that the president’s speech left many questions.']",['Frederick Kempe'],Atlantic Council
0,2045,2537.0,"['“They’re the ones who are more likely to be exposed, because they’re out in the public, and also more likely to pass it on again,” said Elise Gould, a senior economist at the Economic Policy Institute.']",['Elise Gould'],Economic Policy Institute
0,2061,2553.0,"['“The Met’s priority is to protect and support our staff, volunteers, and visitors,” Daniel Weiss, the Met’s president and chief executive, said in a statement.']",['Daniel Weiss'],ECONOMETRICA`
0,2107,2607.0,"['The full payroll tax suspension “would not only increase workers’ take-home pay but would ease cash flow constraints for employers who are likely to face a rough patch in the incoming months,” said Karl Smith, the vice president of federal tax and economic policy at the Tax Foundation, which traditionally supports cutting taxes to spur economic growth.']",['Karl Smith'],Tax Foundation
0,2154,2667.0,"['“Most shipments of textiles and apparel from China are likely to be considered at risk of being Xinjiang-linked,” said Amy K. Lehr, director of the Human Rights Initiative at the Center for Strategic and International Studies and co-author of a report on Xinjiang and supply chains.']",['Amy K. Lehr'],Center for Strategic and International Studies
0,2173,2688.0,"['“The prophets of doom who thought that more debt was more risk have generally been wrong for the last 12 years,” said Nicolas Véron, a senior fellow at the Peterson Institute for International Economics in Washington.']",['Nicolas Véron'],Peterson Institute for International Economics
0,2189,2704.0,"['Theresa Cardinal Brown, the director of immigration and cross-border policy at the Bipartisan Policy Center, said universities should advise foreign students on how to comply with their visa requirements as the virus spreads.']",['Theresa Cardinal Brown'],Bipartisan Policy Center
0,2192,2707.0,"['Speaking to reporters at midday, Mr. Trump said the federal government was ready to support the cruise and airline industries, adding, “We are helping them through this patch.”\nAmerican’s shares, which had lost half their value in the past month, ended the day with a gain of 15 percent.']",['Trump'],Latin American Security and Defense Network
0,2197,2713.0,"['“What a fiscal stimulus can do is try to erect firewalls as much as possible and try to make sure it doesn’t ripple out and affect the rest of the economy,” said Josh Bivens, director of research for the Economic Policy Institute, a progressive think tank.']",['Josh Bivens'],Economic Policy Institute
