,0,1,2,3,4
0,350,350.0,"['They erroneously blamed it on the United States Army.”\n\n“We should hold them to account for what they have caused — that created a global pandemic and destabilized the health and the financial systems and the food supply of people all over the globe,” Blackburn said.']",['Blackburn'],Army
0,353,353.0,"['Thursday, House Minority Leader Kevin McCarthy (R-CA) predicted the House would pass the coronavirus relief legislation passed by the Senate a night earlier, but he said it would come with debate first.']",['Kevin McCarthy'],Senate
0,366,366.0,['Senate Majority Leader Mitch McConnell (R-KY) said on the Senate floor before the vote that the chamber “will stay nimble” to combat the coronavirus.'],['Mitch McConnell'],Senate
0,367,367.0,"['Sen. Joni Ernst (R-IA) said in a statement after the bill passed through the Senate:\n\nAs this COVID-19 pandemic has evolved, I’ve continued to listen to Iowans from all sectors of our economy, and there has been one resounding message: we need relief, and we need it now.']",['Joni Ernst'],Senate
0,368,368.0,"['President Donald Trump admitted that including a $25 million bailout for the Kennedy Center for the Arts in Washington, DC,\xa0 was a “lousy soundbite” politically, but said he was fine with it.']",['Donald Trump'],John F. Kennedy Center for the Performing Arts
0,372,372.0,"['“Today, the Senate will act to help the people of this country weather this storm,” McConnell said.']",['McConnell'],Senate
0,373,373.0,"['Health officials need to assess how widespread the disease is in areas of the U.S. that have not experienced significant numbers of cases, said Fauci, the head of the National Institute of Allergy and Infectious Diseases and a member of the White House’s coronavirus task force.']",['Fauci'],White House
0,378,378.0,"['“I encourage my colleagues to support the bipartisan Securing America’s Medicine Cabinet Act,” Blackburn said in a floor speech on Wednesday, as the Senate discussed the coronavirus relief bill.']",['Blackburn'],Senate
0,394,394.0,"['The bipartisan teamwork, many GOP lawmakers say, blew up after House Speaker Nancy Pelosi (D-CA) flew into D.C. on Sunday.']",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,400,400.0,"['House Speaker Nancy Pelosi (D-CA) said in a statement,\xa0“This bipartisan legislation takes us a long way down the road in meeting the needs of the American people.']",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,407,407.0,"['Evacuation of the three has been completed and all those they had come into contact with on the vessel, which has more than 5,000 personnel on board, have been quarantined, Acting Navy Secretary Thomas B. Modly said.']",['Thomas B. Modly'],Navy
0,408,408.0,['Chief of Naval Operations Adm. Mike Gilday declined to say where the carrier was now or what DoD hospital the sailors were flown to.'],['Mike Gilday'],Defense Department (DOD)
0,411,411.0,"['“They’re talking about it coming from the U.S. Army and they’re saying maybe it began in Italy, all things to deflect responsibility.”\n\nThis is not the first time Pompeo has publicly decried China’s response to the epidemic and accused the communists of being economical with the truth.']",['Pompeo'],U.S. Army
0,416,416.0,"['The coronavirus economic rescue package expected to be approved by lawmakers shortly will amount to $6 trillion, White House economic adviser Larry Kudlow said Tuesday evening.']",['Larry Kudlow'],White House
0,417,417.0,"['Kudlow said the package Congress is close to passing will be “the single largest Main Street assistance program in the history of the United States.”\n\nFunds appropriated by Congress will likely be funded by borrowing by the U.S. Treasury, as no offsetting spending cuts or tax hikes are being considered.']",['Kudlow'],Congress—U.S. House of Representatives
0,419,419.0,"['“In response to the coronavirus, I was proud to lead bipartisan efforts as Senate Majority Leader to deliver urgent funding for community health centers nationwide, including $1.6 million to Kentucky,” Senate Majority Leader Mitch McConnell (R-KY) said in a statement.“Community health centers are an essential resource for quality, primary care in many rural areas of Kentucky.']",['Mitch McConnell'],Senate
0,425,425.0,['And I don’t even know which hospital you go to.”\n\nRomney said he will miss a vote expected Tuesday evening on Congress’s rescue package designed to alleviate Americans’ financial strain caused by the coronavirus outbreak.'],['Romney'],Congress—U.S. House of Representatives
0,426,426.0,"['Pence said, [relevant remarks begin around 8:00] “I can tell you that at no point has the White House Coronavirus Task Force discussed what some people call a nationwide lockdown, or, as you described as, a stay at home order.']",['Pence'],White House
0,428,428.0,"['“The House version of the bill includes special provisions, for real, to protect foreign nationals working here in the U.S.,” Carlson said.']",['Carlson'],Congress—U.S. House of Representatives
0,440,440.0,"['Defense Minister Margarita Robles said the elderly were “completely left to fend for themselves, or even dead, in their beds.” She said the discovery included several nursing homes and several bodies but did not give exact locations for the nursing homes or exactly how many bodies were found.']",['Margarita Robles'],Defense Acquisition University
0,442,442.0,"['“But this is more than just delivering masks — this is a demonstration the British Army is standing side by side with the NHS,”\xa0Brigadier Phil Prosser said.']",['Phil Prosser'],Army
0,446,446.0,"['“I relied solely on public news reports to guide my decision regarding the sale of stocks on February 13,” Burr said, urging the Senate Ethics Committee to launch an investigation into the sale.']",['Burr'],Senate
0,454,454.0,"['“It is tougher to prove,” he said, adding, “It ain’t what you know, it is what you can prove.”\n\nAmericans also need to lobby Congress and get media attention before they are fired, Larson said.']",['Larson'],Congress—U.S. House of Representatives
0,455,455.0,"['But the Indian groups already organize themselves to fight in Congress for jobs, she said:\n\n“The Indians are a group of groups, they look out for themselves,” said Lynn, adding:\n\nOver the last two years, American professionals have organized to lobby against the H-1B program via the\xa0American Workers Coalition,\xa0U.S. TechWorkers, and\xa0ProUSworkers.']",['Lynn'],Congress—U.S. House of Representatives
0,457,457.0,"['Members of Congress should be required to place their investments into blind trusts to avoid conflicts of interest, insider trading, and other forms of corruption related to their appropriations of taxpayer funds, said Peter Schweizer, senior contributor to Breitbart News and author of\xa0Profiles in Corruption: Abuse of Power by America’s Progressive Elite.']",['Peter Schweizer'],Congress—U.S. House of Representatives
0,460,460.0,"['“Americans\xa0are being laid off right and left … Americans are going to need all the help they can get.”\n\n“Congress seems hell-bent on replacing Americans with foreigners,” said Mark Krikorian, the director of the Center for Immigration Studies.']",['Mark Krikorian'],Congress—U.S. House of Representatives
0,461,461.0,"['It surreal.”\n\n“This House bill is disgusting,” said Marie Larson, a co-founder of the American Workers Coalition, which organizes U.S. graduates to oppose companies’ growing use of foreign visa workers.']",['Marie Larson'],Congress—U.S. House of Representatives
0,462,462.0,['Braun said that there is “no excuse” for the Senate not to pass this coronavirus package Monday night through unanimous consent.'],['Braun'],Senate
0,463,463.0,"['Cotton said from the Senate floor:\n\nThere is a good bill, a bill that was negotiated in good faith .']",['Cotton'],Senate
0,465,465.0,"['“This sends a strong message – we will not let those hoarding vital supplies and price gougers to harm the health of America in this hour of need,” White House press secretary Stephanie Grisham said in a statement.']",['Stephanie Grisham'],White House
0,466,466.0,['Senate Majority Leader Mitch McConnell (R-KY) said on the Senate floor on Monday that Democrats continue to stall the emergency coronavirus relief package for solar panel tax credits and other leftist provisions.'],['Mitch McConnell'],Senate
0,467,467.0,"['In fact, I’ve heard from some who are embarrassed, talking like this is not some juicy political opportunity.”\n\n“I’d like to see Senate Democrats tell seniors who have seen their hard-earned retirement savings literally melt away as the markets track toward their worst month since 1931,” McConnell said.']",['McConnell'],Senate
0,468,468.0,['Political commentator and columnist Guy Benson said on social media Monday that Democrats are hoping to install their leftist agenda through legislation the Senate is considering to help America weather the coronavirus storm.'],['Guy Benson'],Senate
0,469,469.0,"['Let’s get the job done for the American people:\n\n“I’d like to see Senate Democrats tell seniors who have seen their hard-earned retirement savings literally melt away as the markets track toward their worst month since 1931,” McConnell said.']",['McConnell'],Senate
0,470,470.0,"['This is the moment to debate new regulations that have nothing whatsoever to do with this crisis?”\n\nHe continued, “I’d like to see Democrats tell New York City doctors and nurses, who are literally overrun, that they are filibustering hospital funding for masks because they want to argue with the airlines over their carbon footprint.”\n\n“I’d like to see Senate Democrats tell seniors who have seen their hard-earned retirement savings literally melt away as the markets track toward their worst month since 1931,” McConnell said.']",['McConnell'],Senate
0,474,474.0,"['For once, I agree with Romney… Nothing in the Senate has shocked me, until today,” he said, and as cynical as I can be, never in a million years did I expect Democrats to screw the country with a kamikaze stunt like this one.']",['Romney'],Senate
0,482,482.0,['House Speaker Nancy Pelosi (D-CA) said Sunday she will move forward with her own emergency relief plan.'],['Nancy Pelosi'],Congress—U.S. House of Representatives
0,484,484.0,"['“I want everybody to fully understand if we aren’t able to act tomorrow, it will be because of our colleagues on the other side continuing to dicker when the country expects us to come together and address the problem,” McConnell said on the Senate floor on Sunday.']",['McConnell'],Senate
0,488,488.0,['Hice said that the United States’ will become more resilient after reducing its reliance on China for manufacturing.'],['Hice'],Administrative Conference of the United States
0,497,497.0,"['“Our notable increase in cases over the last few days indicate we need everyone to take COVID-19 seriously,” Secretary of Health Dr. Rachel Levine said.']",['Rachel Levine'],Agency for Healthcare Research and Quality (AHRQ)
0,498,498.0,['“Stay outside your homes and keep distance.”\n\nInterior Minister Davor Bozinovic said the situation was complicated by the restrictive virus-related measures in place.'],['Davor Bozinovic'],Department of the Interior (DOI)
0,499,499.0,['House Speaker Nancy Pelosi (D-CA) said Sunday she will be moving ahead with her own emergency relief package and ended hopes for an immediate vote in the Senate to further assistance for the nation in the midst of the crisis caused by the virus that originated in China.'],['Nancy Pelosi'],Senate
0,500,500.0,['Schumer said on the Senate floor:\n\nThe majority leader was well aware of how the vote would go before it happened but he chose to go forward with it anyway even though negotiations are continuing.'],['Schumer'],Senate
0,503,503.0,['White House trade adviser Peter Navarro said brokers hoarding supplies to price gouge Americans will not be let off the hook during the Chinese coronavirus crisis.'],['Peter Navarro'],White House
0,504,504.0,"['The list of “Policy Priorities … that Congress &\xa0Elected Officials must take,” was posted March 21 by the group’s director Todd Schulte, and it said:\n\nA policy of automatic renewal would keep roughly 500,000 foreign college-level visa-workers on U.S. company payrolls by the end of 2020, even as many thousands of American graduates are losing jobs amid the economic meltdown caused by China’s Wuhan virus.']",['Todd Schulte'],Congress—U.S. House of Representatives
0,506,506.0,"['Traders appeared to be reacting to developments in Washington, D.C. House Speaker Nancy Pelosi, the California Democrat, said Sunday afternoon that she rejected the idea of working on the plan in the U.S. Senate supported by Republicans and the White House.']",['Nancy Pelosi'],Senate
0,508,508.0,"['In a true sense, we’re at war.”\n\nTrump said that he activated the National Guard under Title 32 status, allowing the guard to remain under the control of the governor, but is paid for by the federal government.']",['Trump'],National Guard
0,516,516.0,['House Speaker Nancy Pelosi (D-CA) said on Sunday that she has decided to move forward with her own emergency coronavirus relief package.'],['Nancy Pelosi'],Congress—U.S. House of Representatives
0,517,517.0,['Senate Majority Leader Mitch McConnell (R-KY) said on the Senate floor on Sunday that he intended for the legislation to be bipartisan and aimed at helping the American people.'],['Mitch McConnell'],Senate
0,518,518.0,"['However, House Speaker Nancy Pelosi (D-CA) has said that they have yet to sign onto the Senate Republican economic relief package, which could cost as much as $4 trillion.']",['Nancy Pelosi'],Senate
0,522,522.0,"['In a letter to students and faculty, Bacow said that the decision was made in response to guidance from public health officials and the Centers for Disease Control and Prevention.']",['Bacow'],Centers for Disease Control and Prevention (CDC)
0,525,525.0,"['Hydroxychloroquine has surged in prominence since President Donald Trump discussed its use during recent White House press conferences, saying that he is cautiously optimistic about the drug’s off-label use to treat COVID-19.']",['Donald Trump'],White House
0,536,536.0,"['Congress should quickly get the doctors into work during the epidemic by extending employers’ insurance coverage to include the many doctors who pass their tests but who have not had a residency, Lynn said.']",['Lynn'],Congress—U.S. House of Representatives
0,537,537.0,['National Guard Bureau Chief Air Force Gen. Joseph Lengyel said recently he does not see any demand from states to have Guard members act in law enforcement roles.'],['Joseph Lengyel'],Air Force
0,538,538.0,"['Lengyel also said federalizing the National Guard does “not make sense” in dealing with coronavirus, or mobilizing them under the federal government versus state governments.']",['Lengyel'],National Guard
0,539,539.0,"['Lengyel said so far, 27 states have mobilized about 2,000 Guard members.']",['Lengyel'],Coast Guard
0,546,546.0,"['Admiral Brett Giroir, assistant secretary for Health and Human Services, also said that medical masks in the strategic national stockpile were being deployed.']",['Brett Giroir'],"Civil Rights, Department of Health and Human Services Office for"
0,548,548.0,['Pence said the staffer had “mild cold-like symptoms” for about a day-and-a-half and had not been to the White House since Monday.'],['Pence'],White House
0,549,549.0,"['Pence said that though the White House physician told him he did not need to be tested, he felt it was the responsible thing to do.']",['Pence'],White House
0,550,550.0,"['“Given the unique position that I have as vice president and the leader of the White House coronavirus task force, both I and my wife will be tested for the coronavirus this afternoon,” Pence said.']",['Pence'],White House
0,554,554.0,"['Addressing MPs in the House of Commons, Environment Secretary George Eustice cautioned against panic, saying that there is “significant resilience in our food supply chain”.']",['George Eustice'],Bureau of Safety and Environmental Enforcement (BSEE)
0,560,560.0,"['Referring to the ban on Chinese flights at the White House press conference on Friday, Dr. Fauci, the United States’ top infectious disease expert, said, “The two pillars, the two elements of our capability to contain the infection and the surge of infections in this country rely on two things: keeping infections from coming from without in.']",['Fauci'],Administrative Conference of the United States
