,0,1,2,3,4
0,222,225.0,"['People who receive Social Security benefits and are eligible will receive the $1,200 payment, “as a direct deposit or by paper check, just as they would normally receive their benefits.”\n\nThe about-face comes after a group of Democratic senators sent a letter to Mnuchin asking him to change the guidelines included in the rescue plan passed by Congress last week, which say people who weren’t required to file returns for 2018 or 2019 would have to file a return to get a payment.']",['Mnuchin'],Social Security Administration (SSA)
0,227,230.0,"['Hua was responding to a report in Bloomberg that US intelligence agencies, in a classified report for the White House, said Beijing intentionally underreported the number of total cases and deaths from the coronavirus.']",['Hua'],White House
0,229,232.0,"['“After last night and today, thank you for all the conversations and direct engagement with me and (Air Force) senior leaders,” Lt. Gen. Jay Silveria, the school’s superintendent, said in an email announcing the policy changes Monday night.']",['Jay Silveria'],Air Force
0,270,273.0,"['Senate intelligence committee chairman Richard Burr (R-N.C.) said he made trades based off public information, despite receiving classified briefings.']",['Richard Burr'],Senate
0,274,277.0,"['Dr. Tom Frieden, who is ex-director of the US Centers for Disease Control and Prevention, said earlier this month that children without any symptoms could make the pandemic more difficult to contain.']",['Tom Frieden'],Centers for Disease Control and Prevention (CDC)
0,275,278.0,"['Pence said in a CNN interview that White House projections of 100,000 to 240,000 deaths were guided by data from Italy, the first Western nation with a large outbreak.']",['Pence'],White House
0,277,280.0,"['In a now-deleted essay published in China’s People (Renwu) magazine titled “The one who supplied the whistle,” Ai detailed her boss’ efforts to silence her, RFA reported.']",['Ai'],Radio Free Asia (RFA)
0,285,288.0,"['Deborah Birx, the State Department immunologist on the Coronavirus Task Force, said Tuesday that China’s public reporting influenced assumptions elsewhere in the world about the nature of the virus.']",['Deborah Birx'],State Department (DOS)
0,289,292.0,['Defense Secretary Mark Esper said he has yet to read a letter “in detail” sent by the captain of a US aircraft carrier docked in Guam imploring the Pentagon to help it contain the spread of the coronavirus among the crew.'],['Mark Esper'],Defense Acquisition University
0,293,296.0,"['England’s Deputy Chief Medical Officer, Dr. Jenny Harries, said Wednesday that it “is the case very sadly that young people can still be affected” from coronavirus\n\nWith Post wires']",['Jenny Harries'],Military Postal Service Agency
0,294,297.0,"['The death of Patrick Jones, who was facing drug charges at a minimum-security prison in Oakdale, was the first COVID-19-related fatality in the federal system, a Bureau of Prisons spokesperson said.']",['Patrick Jones'],Bureau of Prisons (BOP)
0,313,316.0,"['Local governments, including New York City, and liberal lawmakers have fiercely opposed both proposals — and say they will make the Empire State ineligible for $6.7 billion in federal aid negotiated by U.S. Sen. Charles Schumer (D-New York).']",['Charles Schumer'],Congress—U.S. Senate
0,314,317.0,"['There is also a pitched fight over recommendations from the panel Cuomo tasked with identifying $2.5 billion in Medicaid cuts, saying they’ll hit city hospitals hard amid the pandemic and make the Empire State ineligible for $6 billion in federal relief.']",['Cuomo'],Centers for Medicare and Medicaid Services (CMS)
0,319,322.0,"['“We are really grateful for this $25 million, but I will tell you that it does not keep us whole,” Rutter said, acknowledging the bailout had made them “the target for a lot of unhappy people who believe we are taking the money away from sick people.”\n\nStaff at the John F. Kennedy Center for the Performing Arts were informed that many of them would be losing their jobs because the financial situation at the arts organization was so dire.']",['Rutter'],John F. Kennedy Center for the Performing Arts
0,320,323.0,"['“Yes, that is correct,” she said on the recording, adding, “That is why I wanted to start with the cash flow, that said, absent that money coming in, we would be out of cash and unable to move forward as of mid-May.”\n\nIn an email to The Post, a Kennedy Center spokeswoman provided a breakdown of the grant and said $20.2 million would be spent on staff compensation and benefits — a figure at odds with Rutter’s comments on the call.']",['Rutter'],Kennedy Center
0,329,332.0,['The Kentucky Republican said Tuesday he made it unlikely that House Speaker Nancy Pelosi (D-Calif.) can ram her priorities through Congress during the crisis.'],['Nancy Pelosi'],Congress—U.S. House of Representatives
0,330,333.0,"['“Because of the incubation time, I think what they’re trying to say is she already had it and I compelled her to come and give it to other members of Congress,” Massie said.']",['Massie'],Congress—U.S. House of Representatives
0,332,335.0,"['“Pelosi, if she’s the first mover and she puts a bill out there and passes it in the House, and the Senate and the president haven’t done anything, it looks like they’re holding it up,” he said.']",['Pelosi'],Senate
0,333,336.0,"['John Bel Edwards said Monday that he will extend the state’s stay-at-home order through the end of April, which is in line with the White House’s most recent guidance.']",['John Bel Edwards'],White House
0,340,343.0,"['Department of Health officials estimate the “apex” of the coronavirus outbreak will hit the state in roughly seven to 21 days’ time, and Cuomo says New York will need up to 40,000 machines.']",['Cuomo'],"Civil Rights, Department of Health and Human Services Office for"
0,355,358.0,"['Dr. Anthony Fauci, the infectious disease expert on the White House task force, said mitigation efforts like social distancing are having a “dampening” effect on the spread of the coronavirus outbreak.']",['Anthony Fauci'],White House
0,373,376.0,"['My family is on the way over here to give me a big hug and a kiss.”\n\nThe second negative test meets the “strictest” Centers for Disease Control and Prevention guidelines for someone to be released from self-isolation, Suarez said.']",['Suarez'],Centers for Disease Control and Prevention (CDC)
0,394,397.0,"['“We can take a hotel floor plan – I talked this through right here at City Hall with the Army Corps of Engineers leadership on Friday night — and they showed me the floor plans of how you turn a hotel into an instant hospital,” de Blasio said.']",['de Blasio'],Army Corps of Engineers
0,407,410.0,"['“This is a stinging loss for our military community, and our condolences go out to his family, friends, civilian co-workers and the entire National Guard community,” Secretary of Defense Mark Esper said in a statement.']",['Mark Esper'],National Guard
0,419,422.0,"['“We understand postal workers are on the front lines, but this needs to be resolved, because what’s worrisome is the very people the federal government is telling to stay home are many of the individuals who depend on the mail in this kind of crisis for their financial and medical well-being.”\n\nA rep for Nader said USPS officials acknowledged there is a “severe staffing shortage” at the West Village office and promised to send workers over from less busy sites to try to get the mail back flowing.']",['Nader'],Postal Service (USPS)
0,433,436.0,"['Nearly 14 percent of the police force, or close to 5,000 cops, was out sick amid the spread of the virus as of Sunday, with Police Commissioner Dermot Shea saying he expected about 900 to be infected by Monday.']",['Dermot Shea'],Capitol Police
0,438,441.0,"['Now, with coronavirus at the forefront of Americans’ minds, Johnson says the probe has been put on hold — at least until after the Senate’s extended recess, which ends on April 20.']",['Johnson'],Senate
0,449,452.0,"['“But in this national crisis, that is where we may be heading.”\n\nLab technician Andrei Legoun said the hospital can now perform as many as 300 COVID-19 tests a day and provide results within three to six hours — and he hopes they will eventually be able to complete up to 500 tests a day.']",['Andrei Legoun'],Department of Labor (DOL)
0,455,458.0,['President Trump said he thought the White House would have to break off negotiations over the $2.2 trillion rescue bill because Democrats had put “junk” in the legislation that was intended to help workers and businesses cope with the effects of the coronavirus outbreak.'],['Trump'],White House
0,456,459.0,"['Much of it was junk,” the president said during an interview Monday on “Fox  Friends.”\n\nHe heaped the bulk of the blame on House Speaker Nancy Pelosi, claiming senate Democrats and Republicans had a “beautiful” bill before the California Democrat entered the talks.']",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,458,461.0,"['The Centers for Disease Control and Prevention currently recommends that people with symptoms associated with coronavirus self-isolate for at least three days after the “resolution of a fever without fever-reducing medications.”\n\n“If you had mild respiratory symptoms from COVID-19 and were staying at home so as not to infect people, extend your quarantine for another two weeks after recovery to ensure that you don’t infect other people,” said co-author Dr. Lixin Xie of the Chinese PLA General Hospital in a statement.']",['Lixin Xie'],Centers for Disease Control and Prevention (CDC)
0,470,473.0,"['“This breakthrough has the potential to save many lives and allow our frontline NHS staff to keep patients off ventilators,” said Prof. David Lomas, UCL’s vice-provost for health.']",['David Lomas'],Office of Nuclear Energy
0,498,501.0,"['Dr. Anthony Fauci, an infectious disease expert on the White House task force, offered a dire prediction on Sunday — saying that the coronavirus pandemic could infect more than a million Americans and kill up to 200,000.']",['Anthony Fauci'],White House
0,516,519.0,"['Ned Lamont said they, too, had not been consulted by the White House.']",['Ned Lamont'],White House
0,527,530.0,['“The Fed has rolled out every facility it used from 2007 through 2009 in like three weeks” said Stovall.'],['Stovall'],Court of Federal Claims
0,535,538.0,['Rep. Alexandria Ocasio-Cortez says the $2 trillion coronavirus stimulus bill passed by Congress this week is not enough and the federal government should reconvene to pass even more far-reaching measures.'],['Alexandria Ocasio-Cortez'],Congress—U.S. House of Representatives
0,541,544.0,"['“We’ve seen reports that Congress was briefed in late January,” said Dr. David Wohl, an infectious diseases specialist on the COVID-19 response team at the University of North Carolina at Chapel Hill.']",['David Wohl'],Congress—U.S. House of Representatives
0,545,548.0,"['Gina Rao, a 34-year-old from Miami, said she drove 24 hours straight to get to New Jersey where she is working in the ICU at University Hospital in Newark.']",['Gina Rao'],Agriculture Library
0,561,564.0,"['“The Navy is headed into choppy waters in terms of readiness in the months ahead,” said retired Adm. James Stavridis, a former top commander of NATO.']",['James Stavridis'],Navy
0,563,566.0,"['“As this is a dynamic situation, we do not currently have a projected number of expected activations, but the Department is now fully authorized to make activations as needed,” Pentagon spokesman Jonathan Rath Hoffman said in a statement early Saturday morning.']",['Jonathan Rath Hoffman'],Agriculture Department (USDA)
0,584,587.0,"['Cabrera pointed to a Centers for Disease Control and Prevention guidelines that say if there is a shortage of masks health care workers can use “homemade masks (e.g., bandana, scarf) for care of patients with COVID-19 as a last resort…..”\n\nHealth+Hospitals issued a statement Friday night saying that “every health care worker in our system who needs PPE [personal protective equipment} is able to receive what they need” but acknowledged “we have taken serious measures to conserve what we do have.”\n\n“Nurses are the heart of NYC Health + Hospitals and their safety during our COVID-19 response is a top priority.']",['Cabrera'],Centers for Disease Control and Prevention (CDC)
0,585,588.0,['But Treasury Secretary Steve Mnuchin has said the payments would likely be delivered in three weeks by direct deposit into the bank accounts of people who filed electronic tax returns last year.'],['Steve Mnuchin'],Department of the Treasury
0,588,591.0,"['Former Fed chair Ben Bernanke says that if “not too much damage [is] done to [our] workforce and businesses during [this] shutdown, we could see a fairly quick rebound.']",['Ben Bernanke'],Court of Federal Claims
0,606,609.0,"['“Our workers are risking their lives on the frontline of this fight and need stronger protections to keep them safe,” Pelosi said on the House floor Friday afternoon during a vote approving the $2 trillion coronavirus stimulus bill.']",['Pelosi'],Congress—U.S. House of Representatives
0,607,610.0,"['“This week we learned of the tragic death of Kious Kelly, a nurse manager at Mount Sinai West who died in the line of duty from coronavirus,” she said, referring to the Post’s Wednesday “Treated Like Trash” front page.']",['Kious Kelly'],Military Postal Service Agency
0,611,614.0,"['“As the administration seeks out additional federal options to expand hospital capacity, I suggest requesting from the Department of Veterans Affairs (VA) that VA medical facilities in the VA New York Harbor Healthcare System (VA NYHHS) have referral relationships to civilian hospitals as the spread of coronavirus increases in New York City,” Rose (D-NY), who represents Staten Island and southern Brooklyn, said in a letter to Gov.']",['Rose'],Department of Veterans Affairs (VA)
0,616,619.0,"['“Number one, it’s The Post,” he said, referring to United Federation of Teachers chapter leader Nate Bonheimer’s concerns.']",['Nate Bonheimer'],Military Postal Service Agency
0,626,629.0,"['The agency added that it won’t expect “to seek penalties for noncompliance with routine monitoring and reporting obligations.”\n\n“EPA is committed to protecting human health and the environment, but recognizes challenges resulting from efforts to protect workers and the public from COVID-19 may directly impact the ability of regulated facilities to meet all federal regulatory requirements,” said EPA Administrator Andrew Wheeler.']",['Andrew Wheeler'],Commerce Department (DOC)
0,627,630.0,['Giles said she couldn’t remember a time in the EPA’s half-century history where it “relinquished its fundamental authority.”\n\nShe added that Thursday’s policy did just that.'],['Giles'],Commerce Department (DOC)
0,647,650.0,"['A mammoth floating Navy hospital will arrive in New York on Monday to aid in the battle against the coronavirus, President Trump said Thursday.']",['Trump'],Navy
0,648,651.0,"['“I’ll kiss it goodbye,” Trump said during a press briefing from the White House Coronavirus Task Force.']",['Trump'],White House
0,661,664.0,['Pelosi on Thursday said she was “certain” the package would pass the House on Friday with strong bipartisan support.'],['Pelosi'],Congress—U.S. House of Representatives
0,662,665.0,"['One such DIY manicurist is Marietta Alessi, a 30-year-old social media manager for Shape.com, who says her nails are normally “gram-ready.”\n\n“Unfortunately, COVID-19 has made my self-care trips to the manicurist a thing of the past,” she laments to The Post.']",['Marietta Alessi'],Military Postal Service Agency
0,663,666.0,"['Treasury Secretary Steve Mnuchin downplayed the surge in applications, saying it was a “short term” issue after a $2 trillion stimulus bill passed the Senate yesterday.']",['Steve Mnuchin'],Senate
0,694,697.0,['Mnuchin said the spike was a “short term” issue after a $2 trillion stimulus bill passed the Senate Wednesday.'],['Mnuchin'],Senate
0,695,698.0,"['Now with this bill passed by Congress, there are protections.”\n\nMnuchin said that although many companies are suffering, other businesses, such as grocery stores, are prospering as shoppers stock up on supplies.']",['Mnuchin'],Congress—U.S. House of Representatives
0,702,705.0,"['“We need to end Chinese control over our health and wellness in this pharmaceutical supply chain,” Blackburn (R-Tenn.) said on the floor of the Senate, calling for an increase in domestic production.']",['Blackburn'],Senate
0,709,712.0,"['“And I said, ‘Not really.’”\n\nDimon’s Washington connections and credibility could come in handy right now as the Fed scrambles for solutions to keep money flowing, including just this week by buying mortgage-backed securities to help lower mortgage rates, sources said.']",['Dimon'],Court of Federal Claims
0,720,723.0,['Speaker Nancy Pelosi said Thursday she was “certain” the House would pass the Senate’s $2 trillion coronavirus relief bill Friday with strong support from both parties.'],['Nancy Pelosi'],Senate
0,728,732.0,"['“I support forgiving at least $10,000 in student loan debt per person now.”\n\nBiden made the comment while discussing his gripes with the $2 trillion package passed by the Senate on Wednesday, saying the legislation leaves out young people and enriches CEOs and shareholders.']",['Biden'],Senate
0,738,742.0,"['“It’s been a long hard road with a remarkable number of twists and turns, but for the sake of millions of Americans, it will be worth it,” said Senate Minority Leader Chuck Schumer (D-NY), who negotiated past midnight for days with a White House team.']",['Chuck Schumer'],Senate
0,739,743.0,['House Speaker Nancy Pelosi (D-Calif.) said Tuesday she wants to pass the bill by unanimous consent without calling lawmakers back to vote in person.'],['Nancy Pelosi'],Congress—U.S. House of Representatives
0,740,744.0,"['Trump urged Congress to quickly send him the bill, saying during a Wednesday press conference at the White House it would be “a great day for the American worker and for American families, and frankly for American companies.”']",['Trump'],Congress—U.S. House of Representatives
0,755,759.0,"['“In terms of needing any outside help, we are nowhere near that,” de Blasio said at a press conference when asked if there were plans to call in the National Guard.']",['de Blasio'],National Guard
0,756,760.0,['Andrew Cuomo hasn’t said whether he would send in the National Guard but offered the mayor help with anything the city needs.'],['Andrew Cuomo'],National Guard
0,757,761.0,"['Most Americans, what they want is they want to keep their jobs.”\n\nMnuchin said he still hoped for a Senate vote on the deal Wednesday night.']",['Mnuchin'],Senate
0,758,762.0,"['Andrew Cuomo issued a stinging rebuke of the Senate’s $2 trillion coronavirus stimulus package on Wednesday, saying the hard-hit Empire State had been shortchanged.']",['Andrew Cuomo'],Senate
0,771,775.0,"['“It’s something that our team is working on with the White House team, and I want to thank the president for his cooperation and his team for their cooperation,” Cuomo said Wednesday.']",['Cuomo'],White House
0,776,780.0,"['“We have always said this will be a flexible and ever-changing process, and we’re actively assessing how we can adjust,” said DOE spokesperson Katie O’Hanlon.']",['Katie O’Hanlon'],Energy Department (DOE)
0,780,784.0,['Zona said the IRS will apply the means test to 2018 tax filings unless someone already has filed their 2019 taxes.'],['Zona'],Bureau of Indian Affairs
0,788,792.0,"['Health Secretary Matt Hancock said Tuesday the government bought 3.5 million tests and is ordering millions more — but never indicated that they would be available so quickly, the paper reported.']",['Matt Hancock'],Agency for Healthcare Research and Quality (AHRQ)
0,789,793.0,['Senate Minority Leader Chuck Schumer (D-NY) said that measure ensures workers get about 100 percent of their pay for four months if they’re laid off.'],['Chuck Schumer'],Senate
0,790,794.0,"['It’s the latest twist in a long-running saga, with Capitol Hill aides and senators declaring since Friday that a final package was “close.”\n\nA deal previously appeared clinched Monday, but Republicans said Democrats backed away from an initial compromise when House Speaker Nancy Pelosi (D-Calif.) unveiled a 1,400-page rival package including an extraneous list of policies ranging from environmental reforms to same-day voter registration.']",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,791,795.0,['Pelosi later tabled the requests and on Tuesday said she would like the House to pass by unanimous consent the massive stimulus bill to avoid calling all representatives back to Washington for a roll call vote.'],['Pelosi'],Congress—U.S. House of Representatives
0,792,796.0,"['That plan, too, seemed unlikely when House Minority Leader Kevin McCarthy (R-Calif.) said Wednesday he agreed with senators objecting to the unemployment language.']",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,793,797.0,"['The Senate has proposed the government send $1,200 to each adult in America, which Meyer says should go to food and medical necessities.']",['Meyer'],Senate
0,815,819.0,"['WASHINGTON — President Trump will participate in a video conference call with G20 leaders on Thursday as part of a joint response to the coronavirus pandemic, the White House said Wednesday.']",['Trump'],White House
0,818,822.0,"['At the White House coronavirus briefing Monday, Attorney General William Barr said the Justice Department would go after people hoarding supplies considered crucial, as designated by the Department of Health and Human Services.']",['William Barr'],"Civil Rights, Department of Health and Human Services Office for"
0,826,830.0,"['He said the $500 billion business loan program run by the Treasury Department will have an inspector general for oversight and a ban on money flowing to Trump, whose businesses brought in $461 million in revenue in 2018.']",['Trump'],Department of the Treasury
0,827,831.0,"['A deal previously appeared close Monday, but Republicans said Democrats backed away from an initial compromise when House Speaker Nancy Pelosi (D-Calif.) unveiled a 1,400-page rival package including an extraneous list of policies ranging from environmental reforms to same-day voter registration.']",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,845,849.0,"['“This package will be the single largest main street assistance program in the history of the United States,” Kudlow said at the White House coronavirus task force briefing on Tuesday evening.']",['Kudlow'],White House
0,852,856.0,"['“We are certainly open to figuring out a solution for scheduling and the process of voting,” said state Senate spokesman Mike Murphy.']",['Mike Murphy'],Senate
0,877,881.0,"['Right now we’re on the two,” Senate Minority Leader Chuck Schumer (D-NY) said in a Senate floor speech.']",['Chuck Schumer'],Senate
0,878,882.0,"['Republican senators said they believed they had an agreement before Democrats changed their mind when House Speaker Nancy Pelosi (D-Calif.) unveiled a 1,400-page rival package including an extraneous grab-bag of policies ranging from environmental reforms to same-day voter registration.']",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,888,892.0,['Council Speaker Corey Johnson was not among the letter’s signers but he said supports helping the workers.'],['Corey Johnson'],Advisory Council on Historic Preservation
0,892,896.0,"['Defense Minister Margarita Robles said the elderly residents were living in squalor and “completely left to fend for themselves,” but did not give exact locations for the homes or say how many corpses had been found.']",['Margarita Robles'],Defense Acquisition University
0,895,899.0,"['That is almost identical to what those with COVID-19 have reported, with Rep. Ben McAdams recently saying he “felt like I had a belt around my chest.”\n\nHantavirus pulmonary syndrome became a “nationally notifiable disease” in the US in 1995, but there have been no known cases transmitted between people, the health group says.']",['Ben McAdams'],House of Representatives
0,908,912.0,['Trump’s tweets reiterate comments the president made during a White House coronavirus briefing on Monday when he said the Federal Emergency Management Agency had gotten donations of about 6.5 million masks.'],['Trump'],White House
0,923,927.0,"['“If you are sitting on a warehouse with surgical masks, you will be hearing a knock on your door,” said Attorney General William Barr, making his first appearance at a task force briefing, adding that Justice would not target individuals or retailers looking to replenish stocks.']",['William Barr'],Bureau of Justice Statistics
0,924,928.0,"['Certainly this is going to be bad,” Trump said during the White House Coronavirus Task Force briefing.']",['Trump'],White House
